ref,temp,day,survival_status,initial_infection,species,index_ref
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,6,1,1,stephensi,1
Shapiro_Thomas,21,6,1,1,stephensi,1
Shapiro_Thomas,21,7,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,1,1,stephensi,1
Shapiro_Thomas,21,10,1,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,1,1,stephensi,1
Shapiro_Thomas,21,14,1,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,1,1,stephensi,1
Shapiro_Thomas,21,15,1,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,1,1,stephensi,1
Shapiro_Thomas,21,16,1,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,1,1,stephensi,1
Shapiro_Thomas,21,17,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,18,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,1,1,stephensi,1
Shapiro_Thomas,21,20,1,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,1,1,stephensi,1
Shapiro_Thomas,21,22,1,1,stephensi,1
Shapiro_Thomas,21,22,1,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,24,1,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,1,1,stephensi,1
Shapiro_Thomas,21,25,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,7,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,1,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,1,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,1,1,stephensi,1
Shapiro_Thomas,21,15,1,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,1,1,stephensi,1
Shapiro_Thomas,21,16,1,1,stephensi,1
Shapiro_Thomas,21,16,1,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,1,1,stephensi,1
Shapiro_Thomas,21,19,1,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,22,1,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,1,1,stephensi,1
Shapiro_Thomas,21,23,1,1,stephensi,1
Shapiro_Thomas,21,23,1,1,stephensi,1
Shapiro_Thomas,21,24,1,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,0,1,stephensi,1
Shapiro_Thomas,21,25,1,1,stephensi,1
Shapiro_Thomas,21,25,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,6,1,1,stephensi,1
Shapiro_Thomas,21,6,1,1,stephensi,1
Shapiro_Thomas,21,7,1,1,stephensi,1
Shapiro_Thomas,21,7,1,1,stephensi,1
Shapiro_Thomas,21,7,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,1,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,13,1,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,1,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,0,1,stephensi,1
Shapiro_Thomas,21,15,1,1,stephensi,1
Shapiro_Thomas,21,15,1,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,0,1,stephensi,1
Shapiro_Thomas,21,16,1,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,0,1,stephensi,1
Shapiro_Thomas,21,17,1,1,stephensi,1
Shapiro_Thomas,21,17,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,18,1,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,0,1,stephensi,1
Shapiro_Thomas,21,19,1,1,stephensi,1
Shapiro_Thomas,21,19,1,1,stephensi,1
Shapiro_Thomas,21,20,1,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,0,1,stephensi,1
Shapiro_Thomas,21,21,1,1,stephensi,1
Shapiro_Thomas,21,22,1,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,0,1,stephensi,1
Shapiro_Thomas,21,23,1,1,stephensi,1
Shapiro_Thomas,21,23,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,1,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,2,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,3,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,4,1,1,stephensi,1
Shapiro_Thomas,21,5,1,1,stephensi,1
Shapiro_Thomas,21,6,1,1,stephensi,1
Shapiro_Thomas,21,7,1,1,stephensi,1
Shapiro_Thomas,21,8,1,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,0,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,9,1,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,0,1,stephensi,1
Shapiro_Thomas,21,10,1,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,0,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,11,1,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,0,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,12,1,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,13,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,0,1,stephensi,1
Shapiro_Thomas,21,14,1,1,stephensi,1
Shapiro_Thomas,21,14,1,1,stephensi,1
